index,QsmuRatio,tau0,T_freeze,shear_viscosity_3_eta_over_s_T_kink_in_GeV,shear_viscosity_3_eta_over_s_low_T_slope_in_GeV,shear_viscosity_3_eta_over_s_high_T_slope_in_GeV,shear_viscosity_3_eta_over_s_at_kink,bulk_viscosity_10_max,bulk_viscosity_10_width_low,bulk_viscosity_10_width_high,bulk_viscosity_10_T_peak
28,0.819605983921,0.663359126757,0.151046128131,0.200354646348,-0.93511299861,1.22998696456,0.0731748118339,0.169587623553,0.0337022243367,0.056971143162,0.200077036757
29,0.892050301894,0.708855873481,0.158265103221,0.200846382566,-1.94828737803,0.743003791059,0.0458743905592,0.128338185322,0.0104663391536,0.165432902903,0.208776349963
30,0.624605475529,0.561327635659,0.141241013066,0.179852044766,-0.449662822394,0.154631923313,0.069829159928,0.138921860977,0.0579839004822,0.113088051909,0.200953108607
31,0.795795044591,0.582759625763,0.154559994441,0.205100518542,-0.855367823881,1.17302190361,0.0442595571185,0.138004699415,0.0367621503795,0.0594073143796,0.176501551548
32,0.72028634279,0.502605284796,0.140782255554,0.20590762417,-0.1762740305,1.20354778769,0.0678471820465,0.137661377738,0.0253567278515,0.0470754222564,0.195754879725
33,0.62932593628,0.237339359447,0.14891549628,0.17100075998,-0.130774351063,1.00553845433,0.0574659089058,0.0673296573216,0.0544340040826,0.0703675527809,0.183129689596
34,0.727674057568,0.485157352377,0.154253835541,0.152116863713,-0.788635416847,0.0710128272318,0.042170733334,0.042463136442,0.0102396097189,0.076324303799,0.209776855556
35,0.620730777474,0.215883666604,0.151989293148,0.17500608805,-1.14967913052,0.906305908347,0.112706225764,0.00303232024073,0.0122405350755,0.111712648339,0.216663638419
36,0.74815176915,0.360602615475,0.144419706914,0.170229407279,-0.894127837084,1.80633810379,0.0746017991975,0.0716445598174,0.0333186672177,0.057644574186,0.205450409036
37,0.635753337275,0.633408207121,0.142416506256,0.172650439423,-1.28758976862,0.586729619232,0.0615976985132,0.135336448706,0.0144513333189,0.0790507484462,0.176097945174
38,0.873886239422,0.791879345163,0.145379856623,0.169767011447,-0.665330080386,0.247315398895,0.104095781026,0.119894925277,0.0313418958969,0.0386079183636,0.185915041518
39,0.682124760619,0.53396403015,0.156351102142,0.167506819859,-1.16804761585,1.79581313321,0.16522463973,0.0760653704913,0.0556284038658,0.149247706826,0.20995281866
40,0.80565816561,0.230130659462,0.164875283487,0.209054026243,-1.42872098751,0.985851527906,0.149244053155,0.141181749124,0.0536715972115,0.179188490771,0.1683097002
41,0.843579012832,0.686564317406,0.156523827207,0.218899311405,-0.961862930004,0.37753520988,0.063295224028,0.126200389892,0.0439759253594,0.118821011427,0.202614506479
42,0.875561225237,0.525624130867,0.145793018606,0.187025483242,-1.58213230962,0.430560433849,0.104801387758,0.0335921797768,0.051382879595,0.0861149831892,0.184178691945
43,0.863390705818,0.258044955966,0.147768007653,0.170882155201,-0.0920099710903,1.42621495301,0.0716726613402,0.136685744175,0.0500216353992,0.123141309013,0.189915387377
44,0.880410437744,0.799966200405,0.143367293708,0.195610574746,-1.57760813589,0.32860766532,0.120603153307,0.0628299029847,0.0388035511845,0.0889517706792,0.165273931939
45,0.714854577228,0.319369364485,0.15438235122,0.207059630561,-0.373312024023,1.40541405869,0.120123220169,0.162405918701,0.012737309501,0.08017516294,0.1940357351
46,0.808997336721,0.24140856647,0.145895381422,0.155230677832,-0.942185291712,0.332024153875,0.0928213833178,0.0863004257023,0.0330552310629,0.081172967656,0.211770845274
47,0.640784858933,0.311421397555,0.140651883556,0.20048505703,-1.97473439889,0.383490805715,0.0882005272065,0.0443476573026,0.0182387437457,0.0519581740933,0.181333576817
48,0.827950754463,0.507285373532,0.157597367239,0.17473572024,-1.09273937522,0.163735450095,0.0922117745577,0.00206394580264,0.0386215828242,0.0747143911785,0.198371630862
49,0.78302308254,0.27223735983,0.14997662414,0.204187228383,-1.25685278654,1.69726151628,0.122542866557,0.178233691668,0.0589020258537,0.15372005646,0.215511915112
50,0.64232327148,0.732397143265,0.147744799588,0.188641751252,-1.08690882506,0.841198754727,0.111794014847,0.040815267459,0.0520173827754,0.0353141291638,0.196984139658
51,0.703521991191,0.692682071944,0.161831634239,0.171398600687,-1.20541126131,1.86350480828,0.0970374482816,0.085222644657,0.0176788668934,0.044054226509,0.171086976379
52,0.627985907814,0.30677928144,0.161479978767,0.158964092911,-1.5943876473,0.698719056193,0.162997941582,0.169060108626,0.0482825925487,0.0631879900203,0.211633515163
53,0.826505960491,0.427393581013,0.158382212355,0.210327411376,-0.658786333239,0.475784050644,0.0686790675977,0.059256311099,0.0403082437652,0.0475001267979,0.185792087503
54,0.693174080502,0.252802769895,0.164289403189,0.169066551207,-0.193628782651,0.921625286093,0.113523575261,0.158328295022,0.0474657630553,0.108292671327,0.214239161044
55,0.660094282453,0.472255959053,0.143817825931,0.20915664986,-1.03928129884,1.89851145153,0.0798130384521,0.125598099729,0.0574061741323,0.0304609110055,0.2016127544
56,0.769145195408,0.504085218701,0.148578770734,0.217372882602,-0.751018954353,0.520938205119,0.0780328176163,0.128945805428,0.0155322041405,0.109628138238,0.194287869698
57,0.76431921485,0.327657737293,0.152453893217,0.211176211871,-1.34094733875,0.916421707193,0.101900898421,0.0131272596572,0.0263576530388,0.16615492174,0.189075634705
58,0.673087965031,0.368368610078,0.14290520058,0.204393925815,-0.600730054254,0.716449311487,0.0590342803693,0.110727239278,0.0548982671623,0.145099861104,0.218552576188
59,0.63123771149,0.474403534179,0.157459865766,0.214315599887,-0.679012674229,1.77863949001,0.0436928688308,0.00852813254863,0.0541918892906,0.0771608048405,0.204366969173
60,0.690737684878,0.769505325774,0.141912491642,0.19717254919,-1.80417456583,0.976828530514,0.0430193027194,0.0288903321715,0.0256205507251,0.15285837181,0.219419856929
61,0.786920685603,0.494777537571,0.153252711587,0.199676802608,-1.12828428515,0.895654523098,0.101569588248,0.0163784172337,0.0280375115048,0.0376676917946,0.175157233034
62,0.718381504179,0.21905450665,0.156071519156,0.161338324049,-1.56195789947,1.93147592274,0.129348477738,0.0649007585365,0.059963542067,0.0578097399811,0.190308056482
63,0.771428772716,0.595098116101,0.142242743334,0.18660559062,-0.437322158778,1.36082979596,0.107135956257,0.000852551723358,0.0430151523754,0.106618891769,0.191486236606
64,0.760920431916,0.420467872177,0.151254152945,0.193280845719,-0.806107872117,1.6686412029,0.085422083111,0.118161383164,0.0261940115985,0.121116848054,0.172024889164
65,0.701381280312,0.715556819186,0.148447269964,0.180872295147,-1.45988057571,0.997535763608,0.0766219074571,0.17422595302,0.0284652721708,0.155091506044,0.202226407777
66,0.633137839546,0.40938300802,0.159394812073,0.211875156575,-1.11319038857,0.28099329713,0.130452023255,0.0546137885532,0.0224962680323,0.0738496095352,0.190182662101
67,0.841924681177,0.283029543357,0.14161169055,0.150636679371,-1.49372431257,0.145553562238,0.12497986764,0.173355187571,0.0442013959387,0.0929274724669,0.181768698775
68,0.661032879342,0.455952152583,0.161742757225,0.204833527595,-0.5830753272,0.109162522312,0.126805559135,0.0645284504987,0.0434864526368,0.130277513348,0.214032707456
69,0.655294014013,0.777021041399,0.140408469966,0.199055418066,-1.74510613895,0.828480231366,0.0871752004955,0.035619183846,0.0250349548713,0.0830025717545,0.1728584787
70,0.685614904146,0.541655137058,0.151866576909,0.213059118581,-1.30753453077,0.089170239343,0.141412594171,0.11301812202,0.0160790631651,0.145869185436,0.190697630691
71,0.747178834004,0.739998230593,0.162469925962,0.209707735342,-0.523424262214,1.72998985432,0.153861364455,0.163060577099,0.0377586366691,0.174132527785,0.190944406047
72,0.654937263007,0.430024461499,0.148168084131,0.180113807575,-0.108240358179,1.74486853211,0.0516501894628,0.0686209042752,0.0391053102816,0.0713611577031,0.166946114944
73,0.767338386022,0.341979077225,0.151646765707,0.184315362813,-0.540939854819,0.725307397339,0.136044403696,0.0807443777903,0.0174927918312,0.0312580564765,0.204886204623
74,0.69530105757,0.234116697344,0.164607712205,0.190323657066,-0.901436969602,0.0572053921589,0.129045141551,0.0817841183546,0.0140982608123,0.131404624447,0.17779824284
75,0.649225443103,0.711465341432,0.156891949685,0.173945330766,-1.0697927306,1.64272315274,0.145094017231,0.000901797669665,0.0209951809355,0.151328613713,0.218245260288
76,0.700574873156,0.566384860829,0.160032670739,0.152620947501,-0.420314433582,0.301452883823,0.110538542743,0.0328678651032,0.014626131131,0.048267407104,0.202062113707
77,0.844038589847,0.681072815816,0.151429343181,0.162592082864,-0.327823483069,0.88020953322,0.0972501413863,0.0996075787161,0.0225410411969,0.0708319415692,0.213132323444
78,0.667594856656,0.614449985992,0.159346026712,0.159439362612,-0.165742236769,0.623411057131,0.103179129061,0.0414518602462,0.0349960811371,0.0819423258198,0.211001112178
79,0.729989858736,0.77519147319,0.141268083289,0.201828677972,-1.90916689194,1.99838194146,0.0705823505986,0.0743272766263,0.0568979686973,0.06449227065,0.211369094344
80,0.882850222698,0.4917478927,0.143034056307,0.156448978911,-0.705986778618,0.495544547933,0.153309737467,0.0534987286953,0.0375745005824,0.0344335178744,0.167577798245
81,0.749926910085,0.641747837431,0.145696104852,0.154524868668,-1.2222217193,0.688324557674,0.138709640643,0.167825440175,0.0507029548968,0.133178502718,0.216216990214
82,0.87135418165,0.743190546422,0.154192504271,0.175626983441,-1.47081060381,0.480734841404,0.146961843109,0.0244679979324,0.0570264798335,0.169013084365,0.187523762745
83,0.684084124894,0.758466768112,0.143675182043,0.165043244135,-0.464480559542,1.45663588716,0.062548521144,0.123484817832,0.0436260426031,0.126661055262,0.209030551746
84,0.629954226868,0.441806908595,0.160568152888,0.153396447117,-0.11051070446,1.41038358527,0.145484496806,0.0942365044248,0.0585578873673,0.135119045225,0.173819782579
85,0.723705041746,0.298035107334,0.142068794489,0.199861652875,-1.35874005414,0.420326184272,0.0597458543583,0.15495512265,0.0550457154762,0.0364214242728,0.197221856721
86,0.853672042213,0.202127652702,0.161100946174,0.217041979314,-0.953100420257,0.273363745656,0.157203854665,0.0176051242854,0.0318497562915,0.0865520230033,0.210896638539
87,0.626672550413,0.67463674098,0.140264899969,0.168404391649,-0.360745851826,1.908253453,0.0540836559633,0.150919990907,0.0322196443228,0.100175175474,0.171484766658
88,0.822670988028,0.406245531717,0.163288324253,0.215281185319,-1.293786198,1.26079878668,0.118144128216,0.157302159893,0.0444527513331,0.0558359852385,0.197637258232
89,0.676072336591,0.418402226695,0.146068856532,0.194634927266,-1.82014763901,1.70855810982,0.0875710198882,0.152387934792,0.0464359306704,0.141451842799,0.177528373126
90,0.657155948691,0.575459152469,0.154892959257,0.216684325862,-1.31968894573,1.98003082279,0.115759527068,0.109465751814,0.0138181239828,0.0720453938152,0.178415274573
91,0.79905081117,0.394525859764,0.144316008234,0.216127098076,-0.451670202747,1.81882302366,0.0483168830117,0.0916392667847,0.019480730123,0.15640645042,0.198745105832
92,0.887446935963,0.696518531677,0.140218106786,0.154706884527,-0.0495621081777,0.554309947894,0.163947475917,0.160324829265,0.0373717574301,0.168478049503,0.196037797049
93,0.789664319227,0.551951087838,0.155314150842,0.160926777541,-1.65800812039,0.0484039436833,0.0586905601253,0.166227901812,0.0303044280561,0.0968030454065,0.216789572706
94,0.635044953275,0.670247068908,0.146890369642,0.171989768991,-1.04300357286,0.264860764122,0.168718091669,0.0311275050971,0.0580549680328,0.0682474897373,0.206819546898
95,0.791309728983,0.761858640824,0.158739564107,0.16364556092,-1.33328410373,1.91353345931,0.0998225373524,0.101522468923,0.0151848233425,0.114512748508,0.201275670196
96,0.879567741611,0.656782771912,0.164242169364,0.203657756833,-0.02808231809,1.3150461906,0.0416840614613,0.0901510154912,0.0429797210678,0.0616124452988,0.178143221094
97,0.872377209008,0.285382927414,0.164065636766,0.181469640577,-1.44531871434,0.537145071093,0.093474894538,0.0140077174096,0.0524624740383,0.0422526957168,0.19336672643
98,0.885660678876,0.571694477062,0.143524170706,0.191347707432,-0.816676104438,1.02053489048,0.0996528682101,0.0569964552319,0.0271088218473,0.0694717066598,0.177300986886
99,0.686134525192,0.790885891605,0.142367113067,0.207999243968,-1.76349865054,1.11384906133,0.137693579466,0.0594110620838,0.0537646783699,0.0512211902595,0.219769898986
100,0.717254022466,0.480095799524,0.155466017751,0.198987497125,-0.00903839662467,1.47983114572,0.117709993553,0.00953950276536,0.0478334533756,0.158323453051,0.200343623219
101,0.762905023896,0.751296412533,0.164705807564,0.167127131918,-1.68570441422,1.55187961451,0.094301335953,0.0493286650206,0.0451223456328,0.13713468792,0.183554118334
102,0.65903543855,0.352779025043,0.147164260921,0.17217709655,-0.920474442494,1.07671790951,0.11281365284,0.0582349833263,0.021340125355,0.0919379462412,0.18441756121
103,0.662114609396,0.532101464732,0.146245141245,0.191966909908,-0.147334971962,0.59199315713,0.0634157531235,0.100241294047,0.0554201422298,0.0910772671716,0.176562360432
104,0.834182930048,0.723379371973,0.149168814625,0.197874301801,-1.61565576765,0.668924851554,0.134585713907,0.165519351271,0.0286900876159,0.0774328632566,0.198948500885
105,0.761965155756,0.490881533268,0.162559924376,0.164668595746,-1.48580621055,1.85750431534,0.0412286283541,0.0452062366001,0.0425804179538,0.169860791797,0.180643606513
106,0.869463311851,0.746503602317,0.140608070327,0.177792355347,-1.73473353189,1.65103911073,0.0914698820241,0.167137604302,0.0408091622586,0.0665583126692,0.196662137457
107,0.780375577397,0.729559014332,0.154744223984,0.160114055734,-0.873570862612,0.209526702826,0.0964053013397,0.146687224621,0.0518936627076,0.162848061112,0.182036571248
108,0.737026205188,0.20921507346,0.155542010126,0.218396985038,-0.914749755976,1.63803163832,0.144346886376,0.0470800084147,0.0186281447387,0.099311326955,0.196130180656
109,0.893467946157,0.29432740041,0.143412121428,0.187671496147,-1.647208063,0.505851045696,0.160972323181,0.149520314631,0.0527171866421,0.0456895479385,0.213613933396
110,0.851138162643,0.2121667248,0.162312046775,0.214859087441,-0.337807568229,1.59408553868,0.0655434549605,0.0153803254285,0.0111060656278,0.105297146787,0.21767588362
111,0.638644409127,0.726244885296,0.149052572092,0.218179332353,-1.17828802416,0.514404819056,0.123472627365,0.0477780600752,0.0397640383151,0.0623583909349,0.194525284637
112,0.697845455002,0.465861015635,0.14461044936,0.173303538972,-0.861614593259,1.6822435048,0.0860327963044,0.0513006399306,0.0212045782608,0.140726045072,0.201420187091
113,0.812297722011,0.314661065712,0.150321850419,0.187875846953,-0.350565993318,1.3968647929,0.0487752130025,0.144695559888,0.0219463401048,0.125558530436,0.17897030581
114,0.732564217848,0.469504452993,0.144924939274,0.178284225698,-0.715892701705,1.33574433209,0.0906732130534,0.00471419398241,0.0293951466128,0.161206396032,0.187097892138
115,0.897892255485,0.557797306848,0.161611122136,0.159483801602,-0.211669849479,1.95289815424,0.127232223567,0.0753263779551,0.0487151218478,0.0841580115246,0.181119707926
116,0.803301659955,0.397858208677,0.15808501156,0.165273182505,-1.18187448503,1.32892462246,0.07405710559,0.103880551022,0.044578521681,0.166662177666,0.194979701389
117,0.785154340019,0.30152489592,0.150712518417,0.153123890923,-0.48812957377,1.01213521527,0.132111598765,0.0679851727766,0.0259586300982,0.150343323744,0.171721985479
118,0.678452848767,0.549825376443,0.145533146841,0.212018790556,-0.289076625213,0.618085665774,0.0867036344292,0.121824917662,0.023768475263,0.12936126324,0.17918673385
119,0.815326090802,0.338311541502,0.162155606299,0.179457371975,-0.721910332244,0.366469362411,0.128213368786,0.0398663332836,0.020066878833,0.143017052702,0.203593476312
120,0.689940349052,0.612403573096,0.147530645962,0.192077428607,-1.95422388019,1.46514820614,0.109396660248,0.0949621019366,0.0301908879435,0.172206928506,0.165879388185
121,0.889823165554,0.698488572728,0.140892035005,0.173065041378,-1.92823855914,0.191630499727,0.136904504907,0.161579417709,0.0168673422036,0.124263783988,0.18487776513
122,0.667798249997,0.511118640245,0.160690119616,0.192792796616,-0.637486949906,1.92763592935,0.108810672354,0.0789846510863,0.0594212399497,0.11716289122,0.207729118834
123,0.823629132259,0.435688293096,0.15404099937,0.160681176692,-0.311683947565,1.2441481514,0.150346984492,0.0964407848766,0.0114040911782,0.0590593692912,0.204855257969
124,0.817668925015,0.766423383117,0.163614301522,0.158551732397,-1.50916558475,0.549900168203,0.116450579989,0.0213816031749,0.0382756145867,0.172589456995,0.189740029967
125,0.887162802834,0.628132370578,0.161927829897,0.185240403855,-0.884229456401,0.460872507858,0.0452080715964,0.0122534015994,0.0561448603144,0.149781978576,0.174397021268
126,0.849057160517,0.673862383556,0.142525254752,0.190087406937,-0.773889973984,0.795391795968,0.119346302732,0.0728916973276,0.0273610207017,0.116392231244,0.202877182195
127,0.838695748561,0.24498335344,0.157300690802,0.178788676606,-0.247010268019,1.51345386398,0.10689481355,0.0529343772592,0.0135275579585,0.17741132486,0.188116183555
128,0.786252425052,0.721447579041,0.150417680334,0.164001365718,-1.60836386762,0.772698851749,0.159323084444,0.129647436266,0.010684981731,0.0648991942649,0.170103573924
129,0.740751985849,0.599574356777,0.16202247619,0.150166171499,-1.86885216891,1.14484326596,0.0816886108504,0.0989150965153,0.0172420197149,0.101073553544,0.206757422462
130,0.831768798267,0.458944280039,0.157956681132,0.178485311195,-1.78904773486,1.29811948324,0.148597950987,0.106285953106,0.0563020329339,0.0535968291626,0.186295167106
131,0.868554840948,0.513602836241,0.15645778701,0.201504147717,-0.412611800443,0.347351984408,0.0891051870048,0.043940661215,0.0405391734224,0.122411642775,0.207167060808
132,0.877347420037,0.324817816831,0.163682527106,0.196810913315,-1.32955986751,0.931698915719,0.132699415073,0.0875917939145,0.0449928601244,0.101639383903,0.183188114516
133,0.895153732401,0.20783544906,0.146524128682,0.169399383451,-1.89553895288,1.58728614694,0.151791114156,0.0566337453542,0.0128372526392,0.0461095468573,0.175635444142
134,0.8460603971,0.499666230208,0.153761280543,0.207691783029,-1.69954868398,0.703670878829,0.164619913742,0.0266362638839,0.0396658269851,0.130864728374,0.205396615081
135,0.859062991462,0.63168681896,0.14749332863,0.194113108996,-1.05112433275,0.734750967591,0.139752598316,0.0385710948716,0.0350285133117,0.0548384374276,0.193825658199
136,0.755696342696,0.621266769402,0.152678679862,0.202456013448,-1.63435057946,1.53212311768,0.159888182851,0.113439960232,0.0466652384816,0.13953245212,0.183905149946
137,0.804178203634,0.648552409151,0.159968061659,0.217644553396,-1.43264051487,1.27579262365,0.0840189406368,0.0110620594729,0.0116304940966,0.159575264034,0.194891718281
138,0.651787796062,0.248659167171,0.146367907086,0.210742746246,-0.476708576144,1.349268855,0.0469462510575,0.156588743808,0.0276327043217,0.107611108173,0.170936282916
139,0.775014813508,0.653969598966,0.157053185335,0.182611450897,-1.26955460764,0.406369855647,0.0562342259655,0.0896491527499,0.0298947714736,0.110861978319,0.193230995164
140,0.647737652601,0.403622859269,0.148739955732,0.156953194396,-1.72985718792,1.23633236954,0.0506333270081,0.120736328336,0.0290278854359,0.0976231606271,0.191241817864
141,0.829264896867,0.446666006286,0.153041017859,0.173666284421,-1.99755977343,0.643658201856,0.084516438598,0.153419278413,0.0132830842276,0.119630071541,0.213821558275
142,0.739273907419,0.310320220704,0.153956027791,0.182498000065,-1.15515266511,1.04338499364,0.0494851329924,0.11919866668,0.0192217084844,0.162198414494,0.186810421742
143,0.898996633154,0.546075119285,0.153375891928,0.215476994734,-0.619100344044,0.752185515011,0.130290323978,0.175739043077,0.0476303623514,0.0853369693978,0.175856615468
144,0.622529367088,0.46381233069,0.142867887455,0.176538744585,-0.25337651377,1.73536541318,0.141275288991,0.149312770816,0.0149720000824,0.120587673711,0.172672267538
145,0.753069220106,0.333151382275,0.158926264919,0.191239997377,-1.23295380145,1.18216690017,0.0908068897397,0.0502855843657,0.0189335608454,0.0418692911481,0.169294258909
146,0.687979543274,0.610818148709,0.158158935064,0.181878035779,-1.01556243616,1.21536956082,0.0660326084522,0.0367695774168,0.0512138083305,0.179517725845,0.189204458407
147,0.835356848364,0.423230260843,0.15724926419,0.208757952521,-1.07500680758,0.135515247913,0.142602341702,0.107712429927,0.0583143887205,0.0902051822799,0.191867790514
148,0.71040968327,0.410323809836,0.146857450064,0.196506164867,-1.77648294158,0.96949861714,0.0990542397175,0.142360751026,0.0130557688789,0.175506386107,0.166566368348
149,0.854972357033,0.691297912173,0.147906321027,0.183044067934,-1.87231975871,0.947920239886,0.154913215525,0.0845504622469,0.0576972826178,0.105806970071,0.179968953774
150,0.707264902466,0.39155834778,0.149678929045,0.184971479752,-0.0510480766391,1.28521630938,0.115139901416,0.110310416501,0.0278671738,0.0894440231979,0.182485059775
151,0.722633703322,0.644306550121,0.141635896554,0.15826011417,-0.831540201888,1.78953445479,0.0646005103807,0.133983111275,0.0184607420873,0.177988090115,0.205989974569
152,0.883674966354,0.51656420569,0.162785922743,0.195088746627,-1.54001143067,0.441733040161,0.13538683474,0.147818420658,0.0207381617732,0.1445600304,0.166667497593
153,0.799660244856,0.256387172597,0.155219216772,0.189370555599,-1.24873039207,1.05591306056,0.105174637295,0.146861004759,0.0216368371374,0.0941028236875,0.188756105117
154,0.778881075441,0.60242212084,0.164420293196,0.166674244785,-0.500570768226,1.57391668328,0.0522378741344,0.0195449886111,0.0153953773573,0.033046728548,0.205765498708
155,0.814028112559,0.349207725535,0.152040572236,0.157770381584,-1.84136108504,1.35925301014,0.168086480642,0.0510478767521,0.0119622656881,0.139217037763,0.192665309814
156,0.736143741463,0.624085116832,0.162943174288,0.197530674299,-1.81713257716,1.75940412387,0.126333568445,0.00669010273514,0.0357433756455,0.115028232241,0.180904294041
157,0.816732628907,0.385031753331,0.155909910016,0.17416965003,-1.19288061084,0.175113074251,0.0703441768977,0.172768201683,0.04529821743,0.133579325509,0.198023381073
158,0.773013333674,0.222445167779,0.152848067947,0.160423072429,-0.388410983165,1.71376716342,0.140336805496,0.0235526861645,0.0324526347406,0.155569272859,0.206293288251
159,0.848068518084,0.521071068696,0.148841674028,0.202662017579,-0.735297995295,0.878105557262,0.049934317987,0.0834519162183,0.0393575074307,0.127790001392,0.208339027587
160,0.878965446101,0.3736010598,0.157704477402,0.162780904296,-1.02530166238,1.43117372225,0.10760250071,0.177813814073,0.0372480500329,0.161299994636,0.173324889179
161,0.681543307306,0.667693907565,0.154771819268,0.153945463088,-0.623287963539,1.16691391822,0.0534695396719,0.0889813074575,0.0502615559624,0.102056374569,0.2186399085
162,0.705283140916,0.796208973817,0.155653532985,0.157536916331,-1.93749965667,0.81965533091,0.15770698162,0.140147474555,0.0532978396191,0.112428348481,0.196401589244
163,0.840174039948,0.703788766755,0.140048331094,0.183961500993,-1.37998521635,1.19205299679,0.143453740683,0.151585987166,0.0196281321286,0.0525720429707,0.188435153405
164,0.642962227312,0.53834888193,0.152595085653,0.214552881496,-0.0886588075308,1.7635141876,0.150507018176,0.0342834335889,0.0344274775115,0.146639335341,0.169445340451
